ALERT_ID,TRANSACTION_ID,PARTY_ID,ALERT_TYPE,TRIGGERED_AT,RESOLUTION_STATUS,RESOLVED_BY
87cbbb55-666e-4651-a5d2-85500fa3cea8,868135cc-4dfe-46f4-96a7-9682debaac28,75531f8e-706a-43f6-8242-046d6f10570d,Unusual Location,2026-04-08 13:22:01.566433,Resolved,EMP3022
f489ab5a-c682-48cf-88b5-a95b13fefd50,fc2b9b8a-ccc1-4bbb-bcd7-194868957e7b,6b3d61c6-39e5-4c8a-a50a-2ccb2826a055,Unusual Location,2026-04-08 13:22:01.499707,Open,
71c6c898-5023-4405-9cab-ac7a913b9f6c,c0014d8f-74d1-4875-adb6-b78eefed510b,e3cc0d63-17f0-44ba-9ef5-7076043937b3,Multiple Failed Logins,2026-04-08 13:22:01.847716,Open,
45cc2bb7-fffa-47f4-8274-01f4f79b2fc6,d56689cd-6d70-4a96-9f30-3ae65d1e1c3f,1298db4e-fe0b-45d9-aaf4-bfe0ccb1fd36,Unusual Location,2026-04-08 13:22:01.146895,Resolved,EMP3044
0ed2d615-4c7e-475c-8fe9-7ed758527950,65925207-5571-4f62-a406-8e11149ad4d3,3cbe8435-016b-4fe2-8c5e-ad7def5a317a,High-Value Transaction,2026-04-08 13:22:01.998215,Open,
4cddaa41-fbb9-46dd-8d90-61e3efa69a0c,d4bc95c7-573c-46f4-95fd-ff49181991b7,7ca24a7a-24b9-4d98-ad7a-a1c1d76519ec,Suspicious IP,2026-04-08 13:22:01.906753,Resolved,EMP3044
394283b1-2c75-4d49-bd63-615fd9290f5a,76122809-8e3f-4c46-86be-20f44e898265,34c3177f-2266-4e75-bc5a-569b7aadaec0,Unusual Location,2026-04-08 13:22:01.484316,Resolved,EMP3039
f5414c3f-2ddf-4b67-bb06-044761894366,185fba1f-208a-4047-8372-34c0a06f106f,cc8905ac-2fce-41b1-ab2f-9db6776ca8fc,High-Value Transaction,2026-04-08 13:22:01.800976,Open,
47ef1ef3-81d6-4218-8fee-9e60e20a74d0,44f3afd3-7e18-46e7-8ebe-b6b170aae88d,adcb0665-37e7-473d-8fdd-2a32c829b01d,Suspicious IP,2026-04-08 13:22:01.585487,Open,
887f4be7-3f15-4c8d-ae28-3e79f131ebd8,ad55a661-aff7-45d3-94a4-0e54d17a586f,93866dd2-e2da-4dc6-9ffd-a71f9699c65a,Suspicious IP,2026-04-08 13:22:01.960742,Resolved,EMP3041
29492f23-f5c2-4ab1-af77-d337e9b5485e,51d2dfdd-20a1-4f82-918e-0670b5f8dd5e,62b4b0e1-0f32-4dc3-8156-ed65689221a4,Multiple Failed Logins,2026-04-08 13:22:01.510480,Resolved,EMP3047
8c9a9713-a4c3-446e-8536-1a6d6d252759,4f36b358-dfb9-4144-9c01-e8669a0a6df8,80b3a601-6ee7-4559-aa10-f01cc6526f71,Unusual Location,2026-04-08 13:22:01.073284,Open,
191a93c2-f098-414d-a0b9-6eadef366638,4055278b-c4cd-4ae5-8473-6d436dd64ccb,4746ec53-4f5b-4a00-8f97-2896a19ca5fc,Multiple Failed Logins,2026-04-08 13:22:01.683018,Resolved,EMP3022
edf74aab-209c-4656-a235-b7528bb415f9,936cff02-1d6c-4abd-af71-37bf39244e06,0b93618e-f0c2-4c6e-9e58-0d043ab5be42,Unusual Location,2026-04-08 13:22:01.428941,Open,
485bca0d-be17-4830-a1a8-0fd3888a1e99,19bee5e3-8f31-4daa-93c3-35582b3be64e,acddd018-30b8-4d17-8ceb-c9aeeac3d48a,Suspicious IP,2026-04-08 13:22:01.760670,Open,
f58f579c-be20-416f-b217-1cc4d5c5444d,02225968-6733-4c10-97ff-9f08af7a1ff0,bf10e3c6-0b8c-4693-afc2-9c83e187f05f,Multiple Failed Logins,2026-04-08 13:22:01.907194,Open,
3c72126f-6b20-4324-af31-649b8f2516c5,c2969761-e439-409c-8abf-78b69d41ed5e,e76daa7a-da13-4296-9937-f622beda3bf8,Suspicious IP,2026-04-08 13:22:01.274574,Open,
a5d14fc9-ded0-4eec-bdcf-b3a884147c5c,c342c2d6-8469-4b58-8622-8eab884bc7ae,abd7cb88-b4ff-47e0-b12e-ce4008be122b,Multiple Failed Logins,2026-04-08 13:22:01.285577,Resolved,EMP3043
d6457149-3b44-4d8f-b01b-acc804b96c7c,ae282089-a110-4d15-9190-cf9f37c0f3d6,fa2480b6-15f3-4904-b944-05920787df1a,Suspicious IP,2026-04-08 13:22:01.187634,Resolved,EMP3012
9a693b55-df6f-4084-a1e5-db3e649d441c,8f298e5e-780a-44e5-9f8c-d6400c586283,702ae215-d3d4-47e9-8bbc-206f1248602f,Unusual Location,2026-04-08 13:22:01.688498,Open,
0b3f0661-0062-4782-89b1-674f6fc9d680,0c162e4f-9814-4b4a-9486-0cdab71ea931,114b2f42-0480-4d8e-9118-5f6c9347f437,Multiple Failed Logins,2026-04-08 13:22:01.475655,Escalated,EMP3039
c33b198d-3936-4d8a-a27b-ffcbda263022,87679047-7069-42d6-954f-4801cd382e68,236fdcaf-49ea-4570-be89-0464f5f5904b,Unusual Location,2026-04-08 13:22:01.146128,Escalated,EMP3017
f1c8af8e-2eb5-441a-868d-d8d5ba5bd57b,0ddfbb02-2b01-4c56-b88b-686046221aff,e1ede761-540c-4382-ab4e-234b218dbd08,Suspicious IP,2026-04-08 13:22:01.283967,Open,
f28bcb77-9263-4a17-8d2d-7ba2db9c5105,3168f76c-baf8-4fd6-9bf7-fa9a09e80465,4a6cf973-6af3-4481-8346-e55770935f42,High-Value Transaction,2026-04-08 13:22:01.136398,Resolved,EMP3010
a3f0e2a6-3fba-4b74-8a53-6cb139459099,d540e427-987b-4b01-b699-5d65a6f0fd67,4db9279b-5299-4dc0-a667-346c7530d0e9,Multiple Failed Logins,2026-04-08 13:22:01.595590,Open,
c67f4e8e-723c-4984-ac41-88e882e7ef0f,baf3007e-2705-46cd-93e7-16e67f4131c2,81c81bf7-8aff-4980-9423-7910fa071854,High-Value Transaction,2026-04-08 13:22:01.222536,Open,
f2b45a89-b8fb-4383-bc83-e1e5d5353e0d,0d46c2f6-6e15-406d-8e70-2fa046922ba6,a5b6008b-496e-4593-a46d-4b62c03b7610,Unusual Location,2026-04-08 13:22:01.708690,Resolved,EMP3028
f4ba4d6b-db1f-4cbd-87a0-e4412424fafd,422033ce-d875-4cbf-a378-8ad66a149304,fdd3c555-9a35-48ee-97d8-30bbcddc9411,Multiple Failed Logins,2026-04-08 13:22:01.103631,Open,
912d3d03-4957-45e3-8b2f-2e1dc6913dfa,89d5acb8-bf6a-4ab1-8da8-f31eff85a3ac,7c96ab09-89db-4826-8f5b-d568f27f3a7a,High-Value Transaction,2026-04-08 13:22:01.016197,Open,
ad1c4e0f-4109-468c-a6f4-cbe3a3ecc521,cc198870-3a6e-4d21-a10d-07be1154149a,41d87fa2-22aa-4313-85a1-c3eca3c086eb,High-Value Transaction,2026-04-08 13:22:01.823887,Open,
44a5e72b-17f1-4b94-a625-bc4a1ab04dfa,e38504e8-530b-488e-84fc-d83fdc93e8a0,711719b7-0210-46ce-9e26-d67b82ba3c06,Multiple Failed Logins,2026-04-08 13:22:01.484262,Open,
6e2ca7df-8a4b-4de2-8462-1dc233b94698,5825d55f-0df7-42f4-8445-009b91f067c8,54fdcdcd-1623-40e7-b639-2269077c065f,Multiple Failed Logins,2026-04-08 13:22:01.373198,Resolved,EMP3031
5a43e4a6-d2e7-4d21-b9e9-db2dc0ffecbb,72d7803c-dcbd-4a50-8e02-c972447ef4d9,33846958-239f-4a06-8274-a3c979ac65d3,Multiple Failed Logins,2026-04-08 13:22:01.093654,Open,
1d3aaae5-9d75-4415-ba6d-48857c7b038e,5ec2c8fa-de9c-4e38-bcdc-bc22373f98b0,ee1fccfb-3fdf-4676-aa18-9d097a6135ac,Suspicious IP,2026-04-08 13:22:01.565608,Resolved,EMP3034
0c921d10-811a-447e-9162-8db4b12c7dd7,7a2bc4a1-6db9-4722-8c19-c1fe21501f75,b85ab2fd-1567-45dd-80c0-ca810f03e426,Unusual Location,2026-04-08 13:22:01.082511,Resolved,EMP3020
a25800cf-8cb1-4e69-8a71-59e177982c7b,6fec9c7f-1e6a-4092-afb8-78e209a5db9d,001414f1-249c-4bc1-a4e1-190f735fc34a,High-Value Transaction,2026-04-08 13:22:01.492276,Open,
8382d9b7-7757-4cd7-af5a-aaaac27a372b,a7875d46-a950-4d30-834c-f0d0e9db4e89,be0d1845-e5d5-4e4d-940f-dd27ee9c946a,Unusual Location,2026-04-08 13:22:01.202689,Resolved,EMP3040
18854639-1d29-434f-b60c-c85ac6719706,543020b7-fdbd-489b-8da4-033a300bf6bb,5cf92fb5-edd4-454a-8282-0b4a4edb215d,High-Value Transaction,2026-04-08 13:22:01.237972,Resolved,EMP3035
fbbd23e5-8daf-4cc3-853a-b4d6c091f5a3,271f2159-b1ba-43c6-ba6c-7cdd0514e980,604e10af-75e9-493c-8fa5-24944ea77625,Multiple Failed Logins,2026-04-08 13:22:01.554296,Resolved,EMP3048
c7253f5d-cb89-44b7-bf5e-571bd7361f7d,5d49be66-f0ac-4bec-b6d2-7ee85561be7b,12521caf-05f4-401c-b253-fa77d2920fa8,Suspicious IP,2026-04-08 13:22:01.423013,Open,
c800e473-8ca1-47b6-a667-2806a7e0849b,9e3ff5d3-7a01-4f6c-8dcf-fa6a0976f6f4,f467396a-e796-4a8a-aac1-dadc6b3a6c92,Unusual Location,2026-04-08 13:22:01.011433,Resolved,EMP3049
b053eb23-0159-4df0-bbaa-7c2c21c835e2,88e52e78-bf88-40c3-af0a-57dffa2b3d55,9d3754b3-4f03-45f9-9171-2fa408a8e9db,Unusual Location,2026-04-08 13:22:01.026975,Open,
3ff4ba02-a5e0-4870-8c71-80d8e82697c7,f0933ec6-9685-4a94-a95d-7574efde1938,2ad6a49b-42e0-4f84-ba73-976b84f98b27,Suspicious IP,2026-04-08 13:22:01.099215,Open,
0137ae18-be41-4210-a9ab-773d7d938be3,a1cafa6f-cd94-4d97-a3a0-9b07381f4aff,fbcb71d3-b68b-4b05-87b9-97ef6f68c1a5,Multiple Failed Logins,2026-04-08 13:22:01.569940,Resolved,EMP3016
b3af6ff5-9920-4ba1-80a9-3ec5946df2cd,bf07fd51-9de4-4f96-874c-d9f233168b1a,2899a6ec-3ddd-486d-80c0-4411609bcd11,Multiple Failed Logins,2026-04-08 13:22:01.156194,Open,
783d398f-4ede-4161-ac18-03308c83b24c,5807722e-80fe-4c5b-97e5-2dc2f8fee8c7,7d8caf3d-1964-4d97-8b42-338271167c66,Unusual Location,2026-04-08 13:22:01.820436,Open,
8992d00a-f105-4f2e-a34c-f21da7e2ae31,b5767249-0b03-49d2-b135-5ffa2e3cd3d8,b3e244d0-1807-42d3-b49e-0c2fbef3a800,Multiple Failed Logins,2026-04-08 13:22:01.779383,Escalated,EMP3033
336dff15-5899-4e0a-a678-b14b566e3d42,4b6b9dc9-4226-41a9-bd6a-1923c4216b9a,1c73fb01-fa3d-43b6-943b-927c38463e85,Multiple Failed Logins,2026-04-08 13:22:01.346013,Open,
1f65dd65-d35c-4730-b4ee-4cd4e1561e56,10929e31-85d2-493e-8296-94c544671068,2c853e36-263d-4561-aa2e-6f9ddd075693,Suspicious IP,2026-04-08 13:22:01.373864,Resolved,EMP3019
ee3f55c6-6f04-494c-8fd0-9b6b08dd885d,4e1c2336-d0c9-4e57-a4e5-dd100a8a7157,56ee2f22-4613-4a08-bdd6-37ab14fa3caf,Unusual Location,2026-04-08 13:22:01.360702,Open,
a63f4b42-7978-461f-99c2-1590e784a1d2,00503cbb-190e-4fce-a272-eaa6e3d01728,31903402-c224-4d8c-b133-c05aeb09a2ff,Multiple Failed Logins,2026-04-08 13:22:01.162641,Open,
09f56504-b931-49c5-bca6-ab559f68ce75,c419d4c0-49fe-47fa-8dde-776b99000f94,17b9e4b5-cafa-4459-973c-ada00ee9f30f,High-Value Transaction,2026-04-08 13:22:01.531008,Escalated,EMP3032
cec3a969-86ce-4e27-9ed2-ba7459aa6900,606d251d-732a-434d-a2f8-a2fa265ad303,7ffe8341-8a8f-4f96-9b4d-6ce481a80ed7,Multiple Failed Logins,2026-04-08 13:22:01.601610,Open,
10e12302-2731-4c12-961b-c7e569cb84f1,b740f4a3-7bc7-4d1e-b090-ce622d550322,a7ab7de7-ef43-416b-a2eb-fc87921559f0,Multiple Failed Logins,2026-04-08 13:22:01.598864,Escalated,EMP3022
f51cc996-463d-4d2e-b83d-01a8aab45463,dc21b16d-60eb-4df5-92bd-af2febba7d10,254c434d-680f-4e41-9234-66d40ffed474,Unusual Location,2026-04-08 13:22:01.849251,Open,
e246ad98-e8ce-4bbb-a10b-260caa8d7746,10afa12d-57b4-4f48-ba8c-c3f631ff2d41,7114719c-f5e4-428c-a52b-4f7c297f4601,High-Value Transaction,2026-04-08 13:22:01.027890,Open,
96b88331-2de4-41e5-968d-6aac92a8c9fa,49f63ac6-376d-45bd-a310-6a3ce7938c93,6030f2f1-57f7-4a73-9162-ad7273b1b328,Unusual Location,2026-04-08 13:22:01.944714,Open,
48ccd945-e3f0-4313-8820-46b79101dfa8,cb6458ac-b3da-437f-9b43-3d1d26385ca1,929f2e71-7dfe-434d-a044-368638c3c9a6,Unusual Location,2026-04-08 13:22:01.392464,Resolved,EMP3020
d25ac38d-e628-4c7e-b169-79846fc01517,bc452da0-6643-4b7e-b07e-f25bd2dfcafd,ea95b084-9823-4080-9933-8fa20662fd6b,Unusual Location,2026-04-08 13:22:01.796901,Escalated,EMP3002
e156773b-8eb0-4d55-8ff7-b74bf386bb1f,dce1adcd-7ae6-41b7-90ca-f6bd4701f3cb,75907a00-1464-4055-a0ee-74d3bb1f95ea,Suspicious IP,2026-04-08 13:22:01.758259,Open,
841069fe-64fc-4f55-85fb-da7d63e8f1e5,5ca47aa1-1221-42cb-80d1-8abeca989478,78786bfe-3b21-4364-95b5-c2438ee8b27b,Unusual Location,2026-04-08 13:22:01.200100,Open,
b31a324b-cb84-4866-8bb1-65aa84c41c30,93ee11f5-90bb-4bf1-8c77-efb50bb7df0c,b6571bd8-707c-4d6e-9fee-c766f5403322,Unusual Location,2026-04-08 13:22:01.080470,Open,
31b8e56e-142c-459a-872d-8a191bb112b1,a523947d-70b8-4fd8-ae93-463df37d157b,0122f122-d2e3-4711-a380-8a4daa3bad52,Suspicious IP,2026-04-08 13:22:01.267571,Open,
9319e101-7449-4c45-8b3d-be7918dbad9d,c1fcf1dd-ca13-437a-bef6-333064f909e1,2b9e128d-8b93-43ff-8ed3-be4e4a8a9020,High-Value Transaction,2026-04-08 13:22:01.785114,Open,
df41cdfc-9460-4c11-b510-71b01366b5a6,a73b0c38-9367-4776-9dde-968f95b58aed,a9c60ad0-705c-4f89-8ec3-cbfaaa5c30a0,Unusual Location,2026-04-08 13:22:01.530200,Escalated,EMP3045
77daee96-7b29-43c4-b46d-16cd276315f3,b3443270-e7bd-48f0-8a2d-d42ea86f7b0d,a3d14cbc-ecb7-44c7-8c20-362b3b2c10f6,Suspicious IP,2026-04-08 13:22:01.855449,Open,
c8412e06-4686-4dd4-8b93-2a8c60e338b2,1e15c3f0-9c7d-4941-81e4-6939bbf5e478,7a97aba7-7f1b-4d76-9c0b-fb8e6d43615c,Unusual Location,2026-04-08 13:22:01.721781,Open,
6976dec4-e5f2-4e4b-a990-56f5daf32691,266f16e5-3764-4dba-88d7-944f29403da1,4433f0bf-74b9-4df9-8213-c10b3411605e,Unusual Location,2026-04-08 13:22:01.969649,Open,
8631221b-9cc3-431b-9629-7388fcc4e402,765fad2e-7790-4b63-b3c6-55bfc5ed4ece,213c10d4-8f89-4833-8fb6-4f38024ba04a,Suspicious IP,2026-04-08 13:22:01.272063,Open,
f5a1c61f-7338-42ec-a232-677d8bf052c5,c7c44e40-077c-4284-a116-1945207d84c6,4f50df45-e598-43e1-91ba-c039772d4d1a,Suspicious IP,2026-04-08 13:22:01.095673,Open,
077d1243-c766-44b8-aafc-b7509c89f471,68eb7505-eae0-459a-bb26-3f3f73d9cf54,fe869178-0411-4688-8d46-7c36b0ab1b22,High-Value Transaction,2026-04-08 13:22:01.903205,Open,
162409a8-b0e5-491a-969c-037a812b6483,9559ee8f-ad2e-4507-a479-8d2900a11d4d,47be5944-4244-4c5b-962c-08a7df1d12fc,Suspicious IP,2026-04-08 13:22:01.985953,Open,
db504e93-62f3-469a-a832-2597e37c0fff,4af858b7-578b-4e68-9689-0d204ce407bc,1526c54d-97be-4e6f-844b-b7f4e5a42cce,High-Value Transaction,2026-04-08 13:22:01.805189,Resolved,EMP3025
a9a9ba1e-f1c1-41f1-8082-bd4a7e548478,57cf9ebf-5cea-412c-a989-e0163ca0a2d5,11151044-2339-427a-82fe-f1f4b012bdcb,Unusual Location,2026-04-08 13:22:01.316961,Open,
fae8e5e8-093e-493b-9e0d-f19202607916,6ed22a56-8ed4-4453-a3a4-f2e4523890fa,40fc01aa-a1db-4e46-8682-06e89c4c7df3,High-Value Transaction,2026-04-08 13:22:01.248335,Resolved,EMP3025
8185929c-4ea7-47a6-bc84-f1b16dcac002,eaccd0f4-dce9-42c8-b91a-0555a783eb5b,c029a523-7586-4ed9-8269-9559462bca56,High-Value Transaction,2026-04-08 13:22:01.402560,Resolved,EMP3034
e97e9da0-998d-4673-9620-e0dbd32ab7db,27ce7149-216f-4ba8-b4b8-364e900305d3,0be7ae59-4d8e-4e50-b677-1ceba3b58204,Suspicious IP,2026-04-08 13:22:01.056578,Open,
de78128e-09f1-46f9-b324-db60470abb14,be03961d-6c40-4e49-9325-82bbcf83ece7,4454f685-a54f-4ccf-802d-1dabb4f23860,High-Value Transaction,2026-04-08 13:22:01.104495,Open,
9cd1275d-977b-4531-9b42-66e48e115e4d,c9a334eb-dd6b-4468-a61d-e943de99d734,b8136255-ec08-431e-884b-fd25b31dde14,High-Value Transaction,2026-04-08 13:22:01.423242,Open,
cbf37dc9-6d9e-4e0a-a16e-4ea7f63b3ae4,8ea85dbe-f8e2-43ed-82ec-33fdf93c6e09,4469da37-fe11-4752-bd36-2e8a46e24589,Suspicious IP,2026-04-08 13:22:01.519198,Open,
fb952862-4c50-45b0-adb8-4d33f92de092,a0c3226d-6ef6-428b-ba5c-b28a2ec44c9a,ea363e6d-1d94-4b39-84d3-4a00953e864e,Suspicious IP,2026-04-08 13:22:01.377880,Open,
0a0fe46b-cadb-483c-9da7-7bc8f1f85fd0,8d93aaea-aa96-4d96-b955-31caba2b0f6e,97dfcbc9-6894-43e3-b31d-79c2b169d429,Unusual Location,2026-04-08 13:22:01.635100,Resolved,EMP3010
d167b22c-659b-44ba-9950-2c4d3912f924,b89bdb3c-e84e-4851-9add-ad566492055a,0df01022-2eae-45b9-ab82-1e9ab25c4f50,Unusual Location,2026-04-08 13:22:01.776479,Resolved,EMP3020
304996d8-5b32-41f2-83a8-a5b9fca569cb,55b5414d-c670-4129-ab5d-03c1135b1de8,a0fa05e4-abb2-4e41-8cb6-3023f094da09,Suspicious IP,2026-04-08 13:22:01.791627,Open,
081737f7-9a04-40fc-a816-b377a1026ced,af80ff0f-a59a-4ec3-b870-08c2c6d892e9,dcc04d62-8145-46f7-b376-b2b3f0eb7152,Suspicious IP,2026-04-08 13:22:01.059278,Escalated,EMP3042
7d7236dc-935f-4a04-b089-ed00b9b54a09,fc7aa0cc-f0fa-4c92-8770-bde16b13aa38,277caf80-2da9-4d06-8c4e-6928be223b9a,Unusual Location,2026-04-08 13:22:01.856612,Open,
47d5050f-2fab-4835-90f3-e8a86b935d23,1f4cbe8c-3d8e-4d32-912e-65041fee6185,4545c877-5c20-4240-a7c3-b5de665a5350,Suspicious IP,2026-04-08 13:22:01.823754,Open,
df4bc8ab-9ada-4510-b97f-1c6f4fdee0e5,188ae676-c59d-44cc-b91b-ebde1db100c2,857d6821-3c39-4025-9ce0-d3009d9d5fe9,Suspicious IP,2026-04-08 13:22:01.958410,Resolved,EMP3019
5fc47c11-158b-44c7-a837-a5060c4d24c2,b827abb2-f4d2-488b-97e0-bf863e2d4067,c022233f-c771-42ac-a752-005902a030c0,Multiple Failed Logins,2026-04-08 13:22:01.039422,Open,
e1fdd4f7-abc0-4ecc-9b55-d2b6002d35d4,0adf788c-b557-4079-a243-4f1bfb445fec,4b26b178-e7e9-402c-9db3-e7151247995c,High-Value Transaction,2026-04-08 13:22:01.680517,Open,
27f5b49d-3e77-4b60-874f-d161963b09af,903e840c-0caa-43c8-a9a2-1e808e816ff1,40a1532e-bc25-441d-94fd-39938d5e5331,High-Value Transaction,2026-04-08 13:22:01.321196,Open,
84b7a450-2a9d-4545-a205-b881a499ca91,a48a8f56-eebd-4869-967e-9283d446d9c0,e2d12a78-37b1-43a5-a715-d0c144cae3a2,Unusual Location,2026-04-08 13:22:01.926576,Open,
e60dfdab-2611-44be-bdd6-ce01e4f9238a,5504bd63-207b-48a5-8f88-0814c1f96d89,0802f1dd-7fb8-4193-9add-b6a0af6fe41b,Suspicious IP,2026-04-08 13:22:01.893377,Open,
32cc89d7-d1af-47bf-9da4-acae7ea7ac83,ec3aa540-be0d-4f09-b156-b86fa65a4cc4,b9a2f794-b07a-4462-8d92-640e30da2030,Unusual Location,2026-04-08 13:22:01.873669,Resolved,EMP3003
e6373383-9671-44fe-8308-e935793fb6ab,49b40873-26ce-489a-8558-e6bd1f68b303,30b1e685-97f0-47d8-97b4-aa475ea0c8dd,High-Value Transaction,2026-04-08 13:22:01.715296,Open,
59c7658b-e1a0-42ee-a687-50ba6f9325b5,ff741a10-375c-4db0-8dbd-8c7cd0cda2a6,e37377d7-4e86-43e3-bace-902782ca606d,Multiple Failed Logins,2026-04-08 13:22:01.275610,Open,
e462a7b8-267f-44ee-b54c-037e889c4b47,75f18a31-98ef-4feb-a293-8ee8ec5f3241,adcb4cda-8c1d-42bb-a749-059d18b91e06,Suspicious IP,2026-04-08 13:22:01.275953,Open,
3b5c24d2-0207-4f96-a7cb-7d793b7915ed,3c6811d4-a75c-4ebb-a49a-7923ea535089,09b01b53-66e9-4623-b7ff-4d187e629906,Multiple Failed Logins,2026-04-08 13:22:01.585791,Resolved,EMP3040
9f257eaf-fa22-4ddb-abf3-5a42cf36fc64,384398b3-1ed6-4d31-932a-7f74cf977d44,ee673ca1-b531-420a-b347-c562d611ef32,Multiple Failed Logins,2026-04-08 13:22:01.553897,Resolved,EMP3013
039a4c6a-b9c6-4ebc-9bb2-780e144c746a,2b69213f-29cc-4175-9ccd-4e149499bdc6,80140243-f639-4bff-bf5f-7aa745e83f34,Unusual Location,2026-04-08 13:22:01.595275,Open,
9c3d80f6-b41f-44ee-8f7e-63d63e5d6517,b22428d4-5050-4427-ba85-f6d5cb3d7f5f,cb6ba309-1628-4ff4-af6f-8b0471dcd513,Multiple Failed Logins,2026-04-08 13:22:01.139439,Resolved,EMP3008
571dd81b-5fc1-4913-933b-2c258ff31372,17471864-1902-4d66-9ef8-4dfb9323620b,aea38ac6-c8f6-4b9b-b0d6-3eae69ec808a,Unusual Location,2026-04-08 13:22:01.138376,Open,
18b32b1e-f143-47bc-9c49-d426cf82a001,2a31257d-efc0-4262-bdb4-af8a88b0a6f8,f0d01eb5-b090-4385-8a69-8719dd123970,High-Value Transaction,2026-04-08 13:22:01.839018,Resolved,EMP3012
131f82cf-39c9-464e-9ca1-a83d92d0b86f,a2f4c3cc-95fb-41a2-820c-6df5ed2229b7,b8b00a20-ef60-4e1e-a542-b8eb88462d7d,Multiple Failed Logins,2026-04-08 13:22:01.316982,Open,
8c5a9218-8a63-4abf-9bfe-cd688ffdf886,9181fce8-4adf-4936-90e7-ea0128f767a0,28df741b-83ca-46f8-877b-7617d1f52ee4,High-Value Transaction,2026-04-08 13:22:01.485592,Resolved,EMP3049
50ab98d8-d137-4f3c-8518-2b34fe196b2a,c97506f2-9c7d-4ee3-b459-0a1b2d2e70d8,437c4545-c6e3-47f6-a7de-954f55fe52a1,Multiple Failed Logins,2026-04-08 13:22:01.094994,Resolved,EMP3006
4c991ed3-b0da-4e85-be23-e215055a5255,65731c07-65ec-4efc-ae42-c0b033ebf3f6,4550cc3b-7754-4301-b648-2d7345528eeb,Suspicious IP,2026-04-08 13:22:01.101808,Resolved,EMP3013
3cae2905-9a2c-4e11-b324-9ba18109ee4f,a6a8e7bc-e53a-481f-af12-6c6e6c344f8a,d09a6341-367d-45b9-b821-aa8dd2343751,Unusual Location,2026-04-08 13:22:01.387202,Open,
958c875c-5c25-41b4-805b-bbfd69a9d00d,5a5e3f85-9cb6-45d3-a3f3-176fdab3c734,8fd2ddef-f8b4-42b6-b392-a1b6ea04e197,Multiple Failed Logins,2026-04-08 13:22:01.867675,Open,
a33a7d5e-431d-49f4-99ab-1be2327bb30f,daf7be59-4244-4b6c-8ac4-4cb953157dbd,66064385-e724-4a3d-a942-d7ea7ead47bd,High-Value Transaction,2026-04-08 13:22:01.709941,Open,
82e0da83-66f4-4e29-9709-303117da9cd0,1763539a-ac10-4c10-8d11-e903e17d7fa5,ee445126-1cdf-4c98-ac32-6e5247692219,Multiple Failed Logins,2026-04-08 13:22:01.701959,Open,
2bfb48a5-486f-48fc-82f2-be2e223a7177,76b510d5-3910-4109-b822-99683d86d5a1,8d3efacc-f170-4e58-b777-0a311e4f3fa9,Unusual Location,2026-04-08 13:22:01.731349,Resolved,EMP3045
87a18e02-bb11-48b2-a0b7-83fdf9813e5d,f6b09811-8deb-44c0-9f90-a9ebadbf5645,683176f4-2fc8-4700-a40c-89b7b0763dfd,Multiple Failed Logins,2026-04-08 13:22:01.577206,Resolved,EMP3028
3c91f48e-bf14-4177-9029-f2974d379ba2,beafe277-00c2-47bd-9352-c4f73a2b0a6f,c8060c54-f5d4-4ab9-a4ce-da9ad52cd8a7,Suspicious IP,2026-04-08 13:22:01.612048,Escalated,EMP3028
87e5612f-b999-4a5e-a653-475ad236d433,dc03897e-1816-4366-ac49-b68007045c45,0656303a-204e-4d90-9fa9-f11ecc85992f,High-Value Transaction,2026-04-08 13:22:01.257988,Open,
9eef9222-5798-4fd1-9564-f7a8757090c0,30233f25-0e91-4f75-98aa-eb2d22a75414,7765a7b7-6c39-4abc-98e1-8227707c4b55,High-Value Transaction,2026-04-08 13:22:01.479882,Resolved,EMP3034
9bbe7f5b-38ab-4878-bb53-4db10234f6ea,3e750cf1-52f7-4ef7-98c1-a77dd3e8fccb,8a020c55-ac60-4f49-bc1a-0a44ff8ad773,Suspicious IP,2026-04-08 13:22:01.192888,Open,
552349f1-ec70-4ce9-b299-8e6ae986041d,ed96c083-ff92-4e58-ac0b-6531f6975f02,23b3607f-89ea-4023-b3b0-bc396ddc4e1b,High-Value Transaction,2026-04-08 13:22:01.918609,Resolved,EMP3042
9d4136b2-8148-48c8-9551-ffd21664f549,680882e1-7a97-49a3-85c4-299473141705,2a04f46a-a48c-453a-8076-50ecbf98f2e1,Suspicious IP,2026-04-08 13:22:01.729996,Open,
1a06a158-df00-4803-8155-fa3b8bbc3242,3604fb61-8b26-42ac-adde-25e25525f958,c47f465b-a589-498b-9bd6-9ffd2ee34ac7,Unusual Location,2026-04-08 13:22:01.498075,Resolved,EMP3009
42caf3b9-83ae-45f7-9b7b-6d93566b7d50,22c1e7d0-aca5-4bbc-b9cd-17654346afb2,fc777810-3413-45b0-b601-a6612c94c9d3,High-Value Transaction,2026-04-08 13:22:01.643810,Open,
ec9bb8f1-ddb4-478b-8fd4-d861184b5bdb,fd600c07-974c-4120-aa00-92951ae7f53e,5bdbdfe0-3de6-4349-bbda-29090e246045,Suspicious IP,2026-04-08 13:22:01.419029,Resolved,EMP3021
452d3e76-95e9-4a4c-8e2f-5f4561754b58,7e9c90e8-ed17-4f84-9b78-c3bce42699f8,0ac209de-090b-4329-b653-59f8c12cfa94,Multiple Failed Logins,2026-04-08 13:22:01.934395,Open,
