PAYMENT_ID,LOAN_ID,ACCOUNT_ID,PAYMENT_TS,DUE_DATE,PAID_DATE,PAYMENT_AMOUNT,PRINCIPAL_COMPONENT,INTEREST_COMPONENT,PENALTY_COMPONENT,PAYMENT_METHOD,PAYMENT_STATUS,RECEIPT_NUMBER,CREATED_AT
4163695564,2891748610,790315260,2023-01-24 00:02:52,2023-02-15 00:02:52,2023-01-24 00:02:52,9478.84,9272.61,176.18,30.05,DEBIT_CARD,PAID,0301ef31-58b2-4aa5-ba89-128cd1a7f5b3,2020-10-10 15:27:55
1110812402,8915831892,2194875160,2023-02-19 09:14:19,2023-02-28 09:14:19,,13271.24,11728.34,1512.96,29.94,BANK_TRANSFER,FAILED,a1e0230f-042a-41ef-812c-7b59497a9403,2022-07-08 23:36:20
1790252258,1747048786,4444161701,2020-08-08 07:27:21,2020-08-15 07:27:21,,40029.340000000004,37910.42,2047.16,71.76,CREDIT_CARD,PENDING,d0c9daba-7a97-4ce7-9be7-925c3439bb6e,2023-04-28 11:18:29
6523190175,9663276155,4496589705,2021-04-21 22:55:31,2021-05-15 22:55:31,,1216.71,1022.26,149.25,45.2,DEBIT_CARD,PENDING,8d0cd94c-2e3a-48bc-8ff4-5a9499950789,2022-03-10 14:46:07
3937125113,8528066611,6959186622,2026-03-28 06:39:22,2026-04-25 06:39:22,,11289.08,9811.1,1452.04,25.94,CREDIT_CARD,PENDING,af44624f-715c-4566-8e2d-fbe994731a43,2025-03-09 10:04:33
3016057482,23702985,749674183,2020-01-18 16:02:27,2020-01-24 16:02:27,,2474.6800000000003,2220.07,182.05,72.56,BANK_TRANSFER,PENDING,be751728-9f4b-4802-9481-b14fafc20209,2021-10-25 13:02:02
9903939162,4308482609,758896808,2021-01-29 16:36:30,2021-02-07 16:36:30,,24777.57,23718.22,996.17,63.18,DEBIT_CARD,PENDING,ad950d34-0849-4a5d-b058-b003edb3b5de,2023-03-26 02:18:12
9606053438,4087695561,1289152009,2023-01-07 22:38:35,2023-01-13 22:38:35,,1516.8600000000001,1448.25,43.45,25.16,CREDIT_CARD,LATE,077800ab-3285-4d8a-bc17-255d3bd41f34,2022-08-20 09:31:01
4354549591,8865138746,9914120575,2025-04-18 19:58:17,2025-05-14 19:58:17,,1911.16,1659.47,210.75,40.94,CREDIT_CARD,PENDING,d5fea1b0-9362-423e-9ea4-007b4773b7ca,2023-05-13 14:56:02
1113979726,2497466241,1749433328,2020-08-30 15:02:57,2020-09-13 15:02:57,,3808.52,3312.81,410.79,84.92,BANK_TRANSFER,PENDING,f56e2989-7af9-48ea-a4cc-a608984ff59b,2021-10-17 03:08:32
5342315196,1068257498,1882397761,2023-03-28 20:53:17,2023-04-06 20:53:17,,11029.78,10062.53,925.75,41.5,DEBIT_CARD,PENDING,fea630c5-74d6-4f83-9330-aeeea9caaca4,2023-02-22 16:43:52
885520247,9235676720,7448135506,2021-08-17 15:28:41,2021-08-25 15:28:41,,3435.8399999999997,3148.5,214.1,73.24,BANK_TRANSFER,FAILED,a8ab5445-d128-493b-b14a-1fe413a47de5,2024-12-05 16:25:59
4168539196,1601488288,6866653665,2023-03-02 07:09:59,2023-03-11 07:09:59,,2327.6099999999997,2023.54,265.08,38.99,BANK_TRANSFER,FAILED,83e92b7d-8afa-42f0-938f-fdf5fcfd463a,2020-06-18 19:45:04
7117924646,1552012406,4833275805,2024-12-11 18:28:54,2024-12-12 18:28:54,,151.81,89.73,2.69,59.39,BANK_TRANSFER,LATE,65075fe9-b4e4-43dd-af17-050df880d974,2025-04-05 04:48:30
3324749500,2544663975,8553243254,2026-03-25 02:22:55,2026-04-05 02:22:55,,1273.44,1109.87,143.17,20.4,CREDIT_CARD,PENDING,4049acc6-42c5-43fc-a703-c1b107c50425,2021-04-14 07:07:40
4213945600,2414486300,7570765927,2021-07-20 07:59:07,2021-07-30 07:59:07,,13951.16,13423.36,429.55,98.25,DEBIT_CARD,FAILED,19efcfcf-a7ab-4785-853f-453e5a94f1df,2025-12-26 03:51:09
4199740012,244670183,6466395096,2020-02-23 15:07:23,2020-03-16 15:07:23,,19214.95,17283.75,1832.08,99.12,BANK_TRANSFER,PENDING,36183545-c5fe-4829-af7b-6b6ff928b17b,2025-01-01 19:05:10
8100949681,8486126162,8294267168,2022-10-03 00:14:37,2022-10-11 00:14:37,,432.08,325.3,43.26,63.52,BANK_TRANSFER,PENDING,babd1d2a-6ffa-4d50-9f4c-5e4c4c6393c9,2021-11-12 13:54:04
8503128572,1267261023,6764964695,2022-04-23 18:47:11,2022-05-04 18:47:11,2022-04-23 18:47:11,10801.08,9898.44,831.47,71.17,CREDIT_CARD,PAID,7513ae96-43a1-4796-a68b-2ab144b34efd,2025-09-02 15:26:51
34789219,9774105899,7914138624,2022-09-03 14:57:09,2022-09-23 14:57:09,2022-09-03 14:57:09,6907.38,6526.57,352.43,28.38,BANK_TRANSFER,PAID,189581bc-4980-4d7e-b327-1540a659bacc,2021-03-01 20:50:07
4419997204,8644050377,8809093142,2022-08-21 05:36:06,2022-09-01 05:36:06,,369.84,346.63,20.45,2.76,BANK_TRANSFER,LATE,d790a545-fb84-4506-b947-e4bd99598bae,2022-08-12 05:14:51
4112333104,4525027773,8021600874,2023-09-08 06:02:19,2023-10-02 06:02:19,,3579.36,3308.92,172.06,98.38,DEBIT_CARD,LATE,1e25a7e1-88c6-42f7-a574-51678fcb6545,2025-12-27 08:25:44
3283117092,8900157339,1976314794,2025-07-27 20:37:17,2025-08-25 20:37:17,,935.92,817.16,70.28,48.48,DEBIT_CARD,FAILED,74a27a1d-9227-4b89-84a7-882899aa2046,2024-04-09 17:29:03
6871683133,4344896324,9910979693,2021-10-18 00:58:04,2021-11-14 00:58:04,2021-10-18 00:58:04,1542.1699999999998,1306.84,182.96,52.37,BANK_TRANSFER,PAID,831f7488-2095-4f2b-bee1-3bc6a90f9ec1,2023-10-19 12:00:30
7464403519,8872453134,344458170,2022-02-04 12:56:44,2022-02-18 12:56:44,,8275.32,7229.48,961.52,84.32,DEBIT_CARD,PENDING,e95161ae-a820-493f-a900-909c31157d51,2024-02-02 18:42:10
5004648082,6790778196,6280915207,2025-03-23 08:46:04,2025-04-06 08:46:04,,12034.72,10752.77,1236.57,45.38,BANK_TRANSFER,FAILED,d50a4ee4-698a-47b7-bafd-9ba780512e57,2022-07-27 00:33:47
7262088542,423595147,841490442,2024-11-10 16:40:38,2024-12-10 16:40:38,,14408.08,13243.07,1138.9,26.11,CREDIT_CARD,FAILED,20ffe1da-fa37-4133-9d20-328673561aec,2022-04-11 16:26:49
3636670454,6770667357,4073954362,2025-11-24 09:17:09,2025-12-08 09:17:09,2025-11-24 09:17:09,4084.79,3752.53,326.47,5.79,DEBIT_CARD,PAID,07dc9e8c-738c-45ae-8606-319e298f48ae,2021-07-26 10:18:13
6932867365,75284162,7116072276,2021-10-11 15:44:24,2021-10-27 15:44:24,,2157.56,1961.35,196.13,0.08,CREDIT_CARD,FAILED,d8329122-a938-43a7-9c25-5cfcc29125f4,2022-12-08 11:36:02
2781922911,2858371220,3839936359,2021-04-08 19:08:33,2021-05-03 19:08:33,,271.12,236.8,21.55,12.77,DEBIT_CARD,FAILED,33a6c79a-fca0-4a0b-9f87-03d53f21ddea,2024-06-19 05:44:19
3662946997,9231516409,8866149217,2023-09-01 19:20:08,2023-09-27 19:20:08,2023-09-01 19:20:08,10090.7,8958.79,1039.22,92.69,BANK_TRANSFER,PAID,baa35741-552e-4b56-b3a3-d677e0623b8c,2020-11-28 04:36:12
8666405162,4307498409,729292502,2020-01-22 00:32:23,2020-02-19 00:32:23,,1786.3400000000001,1536.41,156.71,93.22,CREDIT_CARD,PENDING,432b9e93-9277-48fe-b3f2-3516d04c670a,2021-10-14 07:19:40
4626079092,1499449701,8204809452,2024-04-22 06:22:30,2024-05-19 06:22:30,,378.65999999999997,281.11,28.39,69.16,DEBIT_CARD,PENDING,c0c56378-3675-4837-833b-3d6dbfacdda8,2023-11-16 03:54:41
4919321434,8638561623,5427530725,2025-09-30 11:24:29,2025-10-06 11:24:29,,924.4000000000001,772.36,98.09,53.95,BANK_TRANSFER,FAILED,146ba623-b56b-4ec5-8590-5e3cf949c686,2021-10-18 00:55:35
8868883478,7287809117,5225269161,2020-09-26 16:07:40,2020-10-24 16:07:40,,6782.24,6465.91,219.84,96.49,CREDIT_CARD,LATE,3648b0a2-2d22-4acb-b455-51996fddd34a,2023-05-06 01:28:18
4368526487,1907542710,4500970202,2025-09-29 00:43:57,2025-10-01 00:43:57,,1025.59,975.4,43.89,6.3,DEBIT_CARD,FAILED,b4cf8127-86a7-4166-9df8-39764d89e59b,2022-09-07 23:18:27
2310828483,6413582161,7530335382,2021-01-22 10:08:02,2021-02-01 10:08:02,2021-01-22 10:08:02,30461.13,26532.55,3847.22,81.36,CREDIT_CARD,PAID,8c40d8df-08f5-4199-9c25-7b3b7d4510d7,2025-01-14 01:10:56
455345840,6956785696,1744259823,2024-09-11 22:36:44,2024-09-29 22:36:44,,19643.129999999997,17717.51,1860.34,65.28,BANK_TRANSFER,PENDING,ccc6c026-bd75-47cf-be38-4798e17c37b4,2024-07-18 18:25:44
5907123039,7653278104,6112021039,2024-12-13 20:58:19,2024-12-23 20:58:19,,9812.65,9132.35,675.79,4.51,DEBIT_CARD,LATE,14dfb38c-245a-420a-bafd-27a32dc89513,2025-11-25 10:06:33
5134923012,1801924644,2786240223,2025-09-08 07:56:57,2025-09-19 07:56:57,,76.75,7.18,0.29,69.28,DEBIT_CARD,FAILED,899b5f0e-4099-4bd7-9096-5bee845afcf4,2024-05-09 21:11:43
3318583763,9847035309,2037626355,2025-10-14 22:46:53,2025-11-12 22:46:53,,3420.08,3316.8,92.87,10.41,BANK_TRANSFER,LATE,b2903f25-a32d-4b3b-940d-c0adb1945450,2024-04-26 19:10:54
4806107541,3014917587,6457473704,2022-09-25 00:10:06,2022-09-30 00:10:06,,581.91,489.27,52.35,40.29,DEBIT_CARD,LATE,c741f688-335c-416b-a9bc-cf696e273894,2020-06-25 06:36:18
7511942375,9035742657,7232838682,2021-09-28 15:58:43,2021-10-19 15:58:43,,16265.47,14447.76,1733.73,83.98,BANK_TRANSFER,PENDING,9491f973-8009-437d-8860-9089b5be7c24,2024-05-19 03:52:52
5425122294,9935475026,5074134400,2021-07-29 05:27:43,2021-08-26 05:27:43,,9674.55,8407.89,1261.18,5.48,CREDIT_CARD,LATE,e42275d6-2804-47ed-94ec-5b9c52edc53f,2022-11-05 03:54:30
6253425344,1893056126,7297684185,2023-11-30 01:01:57,2023-12-10 01:01:57,2023-11-30 01:01:57,2303.2200000000003,2032.74,189.04,81.44,CREDIT_CARD,PAID,e9f53389-8702-4e24-ae6b-0daf4c6fc39b,2022-08-28 08:09:24
1181416275,7451006322,6258967788,2024-07-30 11:08:20,2024-08-04 11:08:20,,1720.45,1615.98,75.95,28.52,BANK_TRANSFER,LATE,1555b456-eb90-4e09-ae8c-598f9d750913,2021-06-24 08:58:05
2330194262,738352842,7998753221,2020-11-13 03:14:54,2020-11-29 03:14:54,,2761.37,2436.27,272.86,52.24,CREDIT_CARD,FAILED,cf1c4f22-d43a-4d12-af74-bddf02686051,2024-02-27 12:30:11
720964117,5824460057,6261009800,2022-09-27 07:32:03,2022-10-22 07:32:03,,35151.16,34509.35,552.15,89.66,BANK_TRANSFER,FAILED,468e6ae0-853c-4e20-ac77-30bf304390e6,2025-11-16 08:24:09
6027112091,4344213170,8985662444,2022-08-10 18:25:32,2022-08-28 18:25:32,2022-08-10 18:25:32,2687.3700000000003,2459.67,164.8,62.9,CREDIT_CARD,PAID,97baeed2-b424-4abe-a61b-883279b29bb3,2022-05-01 17:52:40
9195146286,4921599365,7641499532,2020-05-10 12:01:55,2020-06-07 12:01:55,,5131.830000000001,4657.55,465.76,8.52,CREDIT_CARD,FAILED,4c6aee3b-bec6-4393-a65d-14d0b60d1077,2022-06-07 20:18:09
8615753402,4654034311,2948034658,2025-11-28 02:47:44,2025-12-17 02:47:44,2025-11-28 02:47:44,575.04,458.07,43.52,73.45,CREDIT_CARD,PAID,195bed5c-ee33-45c4-baa1-f0ca121ba0ff,2022-07-25 19:27:06
7610266576,8313989017,5295542907,2022-11-03 09:38:17,2022-11-22 09:38:17,2022-11-03 09:38:17,12530.96,11293.98,1197.16,39.82,DEBIT_CARD,PAID,a6732e3e-2976-4858-ba4b-61c56697009f,2024-04-03 04:44:34
1877877222,8958111978,3412648389,2024-12-21 06:55:07,2025-01-03 06:55:07,2024-12-21 06:55:07,3072.3599999999997,2671.45,347.29,53.62,BANK_TRANSFER,PAID,3447a3bb-1d77-4de3-973d-5bd1d2af2fae,2021-04-01 05:08:53
2809181771,1879279902,3852232543,2025-08-13 05:58:52,2025-08-24 05:58:52,2025-08-13 05:58:52,1440.6399999999999,1301.98,46.87,91.79,CREDIT_CARD,PAID,ec4da2e4-1450-4b02-9450-d61d2fa0b8fd,2023-10-19 13:24:17
7670429919,4993612763,1168324867,2022-05-11 19:59:57,2022-06-08 19:59:57,,10038.439999999999,9439.01,509.71,89.72,DEBIT_CARD,FAILED,be873c33-b274-4473-9b35-796deb6dd3b8,2022-10-16 13:19:33
5127579587,3927319095,9548360557,2024-12-03 16:30:35,2025-01-01 16:30:35,2024-12-03 16:30:35,317.14000000000004,299.22,6.88,11.04,DEBIT_CARD,PAID,7884bf59-4a8b-4017-a1fa-cbb96d5ca955,2025-06-07 06:44:51
7549938708,1789711901,7231970465,2021-10-04 16:22:46,2021-10-14 16:22:46,,20450.97,19513.53,936.65,0.79,BANK_TRANSFER,PENDING,8cb26397-a823-459b-b99b-47522fdae215,2023-12-03 18:20:20
2530250698,5553962883,8171213810,2020-02-29 12:44:14,2020-03-16 12:44:14,,1709.1399999999999,1589.69,68.36,51.09,CREDIT_CARD,PENDING,7dfb34ec-ecbf-4588-b813-1057e3f5f7bc,2025-09-27 01:56:13
6527519427,7026095420,1171111196,2024-09-27 08:43:59,2024-10-09 08:43:59,,8362.04,7445.8,819.04,97.2,DEBIT_CARD,LATE,758fabcb-0581-4865-920d-4174b9532d81,2025-11-28 22:18:04
9213637492,4731548376,1931278048,2022-11-14 20:23:07,2022-11-29 20:23:07,,7164.9800000000005,6954.41,118.22,92.35,BANK_TRANSFER,PENDING,40885cd4-35c6-4808-b42e-ace3dd07b969,2024-07-18 22:53:02
9931356612,3858085595,8204567622,2022-12-16 23:04:06,2023-01-07 23:04:06,,5274.639999999999,4667.45,592.77,14.42,CREDIT_CARD,PENDING,9aea9f67-170e-4419-958a-94243fd75e67,2021-09-26 05:55:33
1568274147,7245831963,1241576249,2022-02-24 13:08:26,2022-03-09 13:08:26,2022-02-24 13:08:26,11750.92,10870.46,858.77,21.69,CREDIT_CARD,PAID,cfeca1c1-a728-4d03-ba7c-733588aabed1,2021-05-28 02:59:21
5870509176,8434781915,4634282830,2020-09-23 22:11:02,2020-10-11 22:11:02,2020-09-23 22:11:02,13438.49,12565.61,791.63,81.25,BANK_TRANSFER,PAID,1decc8d4-dd79-41c6-b34a-be9f1069fd0b,2022-11-04 19:38:10
1923598574,1581481882,7586580039,2021-05-21 23:19:33,2021-06-12 23:19:33,,15139.340000000002,14419.12,677.7,42.52,CREDIT_CARD,LATE,4a671dba-eb7f-4ebc-8117-d2be5838ea64,2025-01-09 19:11:55
8876397541,1785566981,2093182020,2024-05-29 02:33:16,2024-06-27 02:33:16,2024-05-29 02:33:16,1822.02,1698.16,54.34,69.52,BANK_TRANSFER,PAID,1521258b-5f34-4883-a977-b59ee04d0daf,2025-02-04 23:39:01
7168843241,5752311837,5087611187,2022-06-28 11:01:50,2022-07-09 11:01:50,,17636.67,15557.3,2069.12,10.25,CREDIT_CARD,PENDING,1e1d9222-cfed-4cf9-a192-a8b43911f2b2,2021-01-07 18:23:52
7777292538,187699509,4271264523,2020-08-27 12:20:26,2020-08-29 12:20:26,2020-08-27 12:20:26,1545.6,1417.42,75.12,53.06,DEBIT_CARD,PAID,c21fd1b5-18d5-4f00-bfe6-bfdc052a755e,2021-11-17 16:38:07
388839966,8787018600,8651702338,2022-08-07 06:14:34,2022-08-22 06:14:34,,243.17,202.48,17.82,22.87,DEBIT_CARD,PENDING,719efe73-7d23-4704-926d-60fde55f117b,2023-02-01 01:13:12
3997322289,3166199537,4085662649,2021-10-06 17:57:54,2021-10-17 17:57:54,,465.79999999999995,350.2,21.71,93.89,CREDIT_CARD,LATE,9c79c330-42de-4316-9e8c-885ca7ed2d03,2021-09-19 20:42:04
5597977508,6333084272,5886752563,2021-04-13 09:58:52,2021-04-26 09:58:52,,858.23,795.72,50.93,11.58,DEBIT_CARD,LATE,112e16d8-135b-41e4-9487-959b04c9d53c,2025-02-21 00:07:12
5456844445,2995232189,2825096326,2023-02-08 11:49:33,2023-02-25 11:49:33,,12441.28,11816.08,567.17,58.03,DEBIT_CARD,FAILED,49e2e3fc-c764-44c6-913e-b51f521fc80b,2021-07-31 16:47:06
3360614011,7327649614,4142840593,2023-10-23 23:46:38,2023-11-15 23:46:38,,14215.41,13930.3,236.82,48.29,BANK_TRANSFER,FAILED,b492e52d-da5d-403e-9eba-8998df3e45b9,2021-07-08 17:40:25
17215854,1196960485,4283686949,2021-08-05 12:48:07,2021-08-30 12:48:07,,841.5,738.55,33.97,68.98,CREDIT_CARD,LATE,9d38c6bd-45e3-4a14-8537-61b6e9657a9f,2025-03-02 18:21:31
5889823918,2115312610,6981071315,2021-03-02 04:52:49,2021-03-05 04:52:49,2021-03-02 04:52:49,2315.9,2091.77,184.08,40.05,CREDIT_CARD,PAID,ceb1f679-55cd-40f5-b946-10ad40cd254a,2021-05-14 05:36:58
2190610977,9036616927,5344411812,2024-02-13 15:20:43,2024-03-06 15:20:43,,107.87,86.74,4.34,16.79,CREDIT_CARD,FAILED,8983ebce-591c-4fb5-a9f4-c8dfac9e286d,2024-12-08 11:29:06
6827632684,4049293998,8094817177,2023-06-12 08:13:41,2023-06-30 08:13:41,2023-06-12 08:13:41,29663.14,26552.37,3053.52,57.25,DEBIT_CARD,PAID,f8cd079f-321c-4aa1-83c2-1f96c595d59b,2024-02-18 22:34:30
5742446496,8138053289,6836251358,2020-05-16 15:06:19,2020-05-23 15:06:19,,8953.15,8190.51,663.43,99.21,CREDIT_CARD,LATE,496efe6f-96ff-48f7-8c9f-44eacd2fe8f8,2026-03-22 16:02:37
9892117916,6443087038,5061165356,2023-01-28 12:06:14,2023-02-07 12:06:14,,4390.87,3840.89,514.68,35.3,DEBIT_CARD,LATE,eca42dfc-3a93-479b-a601-30cabf0afc1e,2021-07-18 02:05:42
6246102830,2220800108,222336445,2021-04-22 19:44:29,2021-05-17 19:44:29,,10492.11,9648.45,839.42,4.24,BANK_TRANSFER,FAILED,8d44ac7b-b690-4662-833a-4082bb932b9b,2025-12-03 15:02:45
5782492671,1498502586,7539041771,2020-09-05 15:39:27,2020-09-14 15:39:27,,4546.88,4297.38,197.68,51.82,CREDIT_CARD,PENDING,6fc23f41-4461-4f4c-9083-54f7df5383e1,2023-08-18 12:00:15
9139313028,5257005348,4871178646,2026-03-25 16:00:27,2026-04-04 16:00:27,2026-03-25 16:00:27,95.85000000000001,27.65,0.94,67.26,DEBIT_CARD,PAID,208c1da6-4187-4d26-bde3-dfc4bc3495c7,2026-01-07 16:36:54
879390519,7327526906,7660300511,2023-08-12 07:29:15,2023-08-19 07:29:15,,16984.780000000002,15300.72,1652.48,31.58,BANK_TRANSFER,PENDING,d7a4ebe5-da89-4c02-8070-47969ab0eaca,2023-02-07 06:47:02
7280549448,2139186950,6138190401,2021-12-15 06:12:34,2021-12-22 06:12:34,,35692.14,32054.05,3622.11,15.98,CREDIT_CARD,LATE,a5b8d8d4-0c17-4f48-bc29-142ed5552330,2026-03-02 18:09:49
746480783,4295999613,8850142478,2024-09-24 06:24:27,2024-10-06 06:24:27,2024-09-24 06:24:27,9869.539999999999,8707.8,1097.18,64.56,BANK_TRANSFER,PAID,a55d78ce-bd53-460b-8e61-62f47f3c0a0b,2023-08-15 14:59:55
5861739231,1570474237,2518424182,2025-12-06 20:56:18,2025-12-31 20:56:18,,430.06000000000006,363.04,25.05,41.97,DEBIT_CARD,PENDING,e2f6d29d-bdeb-455f-8218-2221e6a90be4,2021-07-02 06:48:22
2576333807,4348627261,1592766653,2023-10-21 18:50:08,2023-10-23 18:50:08,,1450.35,1326.1,76.91,47.34,BANK_TRANSFER,FAILED,45fa4cc2-9050-4785-9d66-2e7a2beb0bf0,2023-06-06 09:02:30
9294364712,1551096166,4188471046,2020-09-10 12:55:36,2020-10-02 12:55:36,,5678.46,5068.07,547.35,63.04,CREDIT_CARD,LATE,f9e44e31-a869-4244-b5bc-deb4be3083a6,2021-04-17 02:16:37
9241977634,848300169,5287424507,2021-12-14 11:47:06,2021-12-15 11:47:06,,361.03,277.81,25.56,57.66,DEBIT_CARD,PENDING,56bac9a8-87a0-46fc-ab17-0bf7fbd2969c,2021-06-03 06:54:41
912682497,7872900948,6922316358,2022-09-01 16:00:08,2022-09-10 16:00:08,2022-09-01 16:00:08,41883.06999999999,36800.59,5004.88,77.6,BANK_TRANSFER,PAID,b2677e41-b96f-4901-9ab8-581bab7ae9fb,2024-01-13 17:24:29
4229788715,7612960994,7328420595,2023-06-07 00:15:31,2023-06-13 00:15:31,,28003.18,25052.19,2881.0,69.99,BANK_TRANSFER,FAILED,c8d296e0-0b94-4b56-a598-196519a46719,2025-02-22 15:20:25
5273445568,6085921753,1216902252,2024-12-02 18:05:01,2024-12-10 18:05:01,2024-12-02 18:05:01,15343.939999999999,15065.8,225.99,52.15,DEBIT_CARD,PAID,727e7939-62f6-4422-9e7a-083fa9d04ce2,2025-07-08 16:43:02
1402016092,3659979534,7046480519,2023-10-26 01:42:40,2023-11-06 01:42:40,2023-10-26 01:42:40,1842.0699999999997,1605.86,146.13,90.08,BANK_TRANSFER,PAID,86947ea4-f148-47cf-a89f-5b97123f7ffc,2026-03-14 20:03:22
3297839994,1152614892,2209153018,2021-11-13 22:00:45,2021-11-27 22:00:45,,2762.96,2654.16,106.17,2.63,BANK_TRANSFER,LATE,b73bf9e9-95d9-41d1-ab38-8d1f9f26dfb5,2024-12-24 01:07:00
2961685543,7992787857,6224416799,2025-08-05 18:57:15,2025-08-24 18:57:15,,236.92000000000002,131.47,6.31,99.14,BANK_TRANSFER,FAILED,ff3348b4-bdb0-45a8-af17-c612223260f0,2026-02-28 04:54:03
5603474176,5079963503,4325350275,2025-09-14 03:46:41,2025-10-13 03:46:41,,1775.8899999999999,1545.77,156.12,74.0,DEBIT_CARD,FAILED,df6c7548-ba05-4265-b2fe-4e6adc3e3f31,2022-08-07 01:47:56
1558918478,6647165112,572129079,2020-09-19 20:47:28,2020-09-21 20:47:28,2020-09-19 20:47:28,8001.82,7766.24,209.69,25.89,BANK_TRANSFER,PAID,886c1a58-ad4e-4b1c-a8d8-fbd373de1c35,2021-03-22 03:53:31
4046751434,9783895565,3005916625,2021-04-17 23:43:31,2021-05-11 23:43:31,,9121.11,8145.54,936.74,38.83,CREDIT_CARD,PENDING,9b36e415-94df-4237-8326-a91a7bdabbdd,2025-06-29 03:44:57
9049207527,4953628333,4125290093,2021-06-10 22:32:51,2021-07-03 22:32:51,,17695.32,17404.61,191.45,99.26,BANK_TRANSFER,LATE,1e2a5eb0-6558-4497-8ed7-96d0122a31f8,2021-11-24 14:16:26
7016928935,7927942604,5937946184,2022-10-21 00:20:25,2022-11-10 00:20:25,,1552.86,1394.11,62.73,96.02,BANK_TRANSFER,PENDING,d2f496f0-97d2-4ef0-bca5-6d2fc875b255,2020-10-02 20:49:06
3561604316,2373255984,923196174,2021-12-29 19:05:00,2022-01-23 19:05:00,,7643.02,7352.35,279.39,11.28,CREDIT_CARD,LATE,548d540d-6135-44a9-ad87-3e604569c706,2020-07-03 07:51:16
1043999808,2274562732,7508413345,2020-03-04 16:32:22,2020-03-05 16:32:22,,20936.17,20517.68,410.35,8.14,CREDIT_CARD,LATE,11904304-1735-416c-ab24-713743a71742,2024-08-06 04:59:27
7981288041,4144493695,6392608781,2024-06-08 12:58:53,2024-06-12 12:58:53,,1391.7300000000002,1300.88,80.65,10.2,CREDIT_CARD,PENDING,80638ce8-bebb-4646-95b3-a597e8eb4a7f,2024-02-29 10:12:37
1347992890,4843775224,1068367721,2020-06-24 17:17:28,2020-06-27 17:17:28,,1079.44,926.14,75.02,78.28,DEBIT_CARD,FAILED,92858087-0395-44e7-8af0-0692ba506d6c,2021-10-23 14:44:26
1376127588,1550054044,465716058,2023-05-24 05:03:06,2023-05-28 05:03:06,,279.25,205.34,5.75,68.16,BANK_TRANSFER,PENDING,fad3f17f-8638-40c4-87e0-ce674c2f94e3,2024-12-17 20:19:56
2423587123,3626211428,1372100941,2024-04-08 15:55:08,2024-04-21 15:55:08,,16849.949999999997,16349.02,441.42,59.51,BANK_TRANSFER,LATE,db44a68a-b8d2-430c-b9fa-c43aa32d5ab9,2025-07-07 23:52:05
6754507499,6384872649,7482161892,2020-07-14 01:22:53,2020-08-08 01:22:53,2020-07-14 01:22:53,7.32,0.95,0.14,6.23,DEBIT_CARD,PAID,00503f09-caf4-4fae-89df-b4d5d5870a98,2020-05-31 22:14:07
9640391738,5087270666,9341108768,2025-12-15 17:49:22,2025-12-16 17:49:22,2025-12-15 17:49:22,37983.16,34138.61,3789.39,55.16,DEBIT_CARD,PAID,7da3d4c1-8974-4b47-86c0-79b2df01322c,2024-06-10 18:42:14
2180397606,8985981757,9733416838,2022-03-09 09:52:28,2022-03-21 09:52:28,,23681.28,21184.48,2415.03,81.77,CREDIT_CARD,FAILED,afa2549a-a814-4910-ad2a-a91488316068,2024-04-08 21:51:34
1672361088,511240799,900592172,2021-02-26 06:14:33,2021-03-12 06:14:33,,33140.82,31010.08,2077.68,53.06,CREDIT_CARD,PENDING,bbec24e5-5ad8-4971-8e75-cc4b63238f23,2024-06-01 00:25:41
8382826745,6139490396,2689239553,2021-07-13 08:55:33,2021-07-17 08:55:33,2021-07-13 08:55:33,303.14,239.13,4.54,59.47,BANK_TRANSFER,PAID,85007a05-5614-4cb5-adbd-ca24f9af3fb6,2020-04-19 01:51:56
3899653044,4173794849,6370048832,2025-11-18 06:52:06,2025-12-10 06:52:06,,1500.7800000000002,1397.71,65.69,37.38,BANK_TRANSFER,FAILED,a8033c1d-77cd-4773-834d-bd130aa8432f,2023-09-20 18:51:10
4790375426,5544085307,2551825954,2021-05-15 01:35:31,2021-05-23 01:35:31,,28966.149999999998,27348.17,1586.19,31.79,DEBIT_CARD,PENDING,58d69548-6d51-4611-abab-df6657d6ceae,2022-04-07 13:28:36
1379853349,6502586440,634794372,2021-12-15 08:44:38,2022-01-08 08:44:38,,7736.84,7252.79,464.18,19.87,DEBIT_CARD,PENDING,0a1c0314-c147-4c4f-8f22-06f82f52041d,2025-02-02 13:57:34
9962419916,6553837311,4641975208,2020-01-29 17:08:04,2020-02-13 17:08:04,2020-01-29 17:08:04,7412.339999999999,6601.16,752.53,58.65,DEBIT_CARD,PAID,c0f234ce-0101-4762-9e18-b8f56b8aa344,2026-02-07 13:16:33
6263427250,1053854769,6836113275,2022-02-12 20:48:34,2022-02-25 20:48:34,,5195.89,4695.79,446.1,54.0,DEBIT_CARD,LATE,0a48daed-426f-45e8-ba39-771c8c339be7,2020-05-02 23:20:10
5432795159,7738031204,1592766653,2023-11-04 16:33:30,2023-12-02 16:33:30,,14415.060000000001,13726.35,617.69,71.02,DEBIT_CARD,PENDING,133eb305-8216-42c1-bf2f-4d4a9a04d428,2023-12-22 17:56:47
