LOAN_ID,CUSTOMER_ID,ACCOUNT_ID,LOAN_TYPE,PRINCIPAL_AMOUNT,OUTSTANDING_AMOUNT,INTEREST_RATE,TERM_MONTHS,START_DATE,MATURITY_DATE,STATUS,COLLATERAL_TYPE,CREDIT_SCORE,CREATED_AT,UPDATED_AT
553114660,9785607458,8525399278,AUTO,4841.98,1417.98,0.076,9,2025-02-24,2025-11-21,ACTIVE,later,811,2024-01-05 20:54:04,2023-01-27 17:31:08
506990122,1958987805,,AUTO,17944.14,11559.55,0.051,54,2024-06-06,2028-11-12,ACTIVE,south,770,2022-09-24 07:08:48,2023-05-20 20:18:24
4805112271,2712551271,,HOME,43285.43,199.26,0.119,46,2025-12-05,2029-09-15,ACTIVE,represent,362,2022-04-30 08:15:45,
7044305140,1643334112,,HOME,28999.91,6568.69,0.096,22,2020-01-03,2021-10-24,ACTIVE,responsibility,444,2023-02-28 16:17:04,2025-03-30 18:29:52
6775444181,2157244295,,AUTO,49523.29,30015.21,0.077,49,2025-09-08,2029-09-17,DEFAULT,begin,693,2024-03-08 20:03:19,2020-12-03 11:09:13
9944172159,3031625586,,AUTO,49009.58,27987.27,0.059,44,2020-01-11,2023-08-23,ACTIVE,lose,326,2025-02-20 08:41:07,
9861286075,5271854163,8568670001,AUTO,6358.98,4037.55,0.046,13,2020-06-15,2021-07-10,ACTIVE,must,490,2025-06-16 11:21:24,
6023679734,7281488242,4144635234,AUTO,26969.54,14532.24,0.13,40,2020-01-18,2023-05-02,PAID,level,738,2025-10-03 22:35:28,
4929397986,654352677,3684324068,AUTO,23047.91,3691.28,0.092,14,2026-01-24,2027-03-20,ACTIVE,force,569,2021-05-27 22:06:34,
9935475026,6739748564,8514862818,PERSONAL,22141.57,14277.19,0.15,10,2021-05-26,2022-03-22,PAID,place,613,2021-03-22 08:57:04,
6491144606,5789064034,1033157279,AUTO,34439.64,19057.98,0.073,40,2026-01-27,2029-05-11,PAID,near,510,2020-05-13 11:45:43,2020-11-17 20:24:42
2868740431,8897004182,,PERSONAL,25079.66,21136.27,0.056,47,2026-01-09,2029-11-19,ACTIVE,detail,576,2024-08-06 22:10:51,
1020486272,3583605654,298564198,HOME,3313.83,1805.41,0.04,17,2023-04-30,2024-09-21,PAID,garden,761,2023-11-25 09:30:06,
434756154,484673617,,PERSONAL,7258.32,2476.16,0.088,9,2026-02-27,2026-11-24,PAID,daughter,303,2022-08-14 03:25:12,
7932104828,3830693754,2926506441,HOME,4996.58,535.27,0.042,52,2024-04-28,2028-08-05,ACTIVE,process,522,2022-12-23 03:58:42,
3240270504,8491773996,4407228002,SME,14064.11,11785.87,0.141,47,2023-08-02,2027-06-12,DEFAULT,statement,767,2023-06-01 18:49:13,2023-10-31 01:16:04
5036406125,7336113106,,SME,24679.25,1400.54,0.146,44,2023-10-22,2027-06-03,DEFAULT,particularly,418,2021-05-29 17:36:47,
8269076312,6487807173,252749875,PERSONAL,30584.28,15579.74,0.08,51,2021-02-22,2025-05-02,ACTIVE,determine,753,2024-07-22 08:00:11,2025-12-25 12:49:50
7976947764,2227492054,6486592170,SME,20744.33,13421.87,0.041,25,2026-01-17,2028-02-06,PAID,assume,428,2020-08-06 14:39:08,
6922230422,2922638304,,PERSONAL,47797.13,31589.77,0.12,13,2025-12-03,2026-12-28,PAID,home,396,2020-11-23 08:36:20,
682363488,3696047802,6919048438,HOME,17289.15,8030.06,0.143,31,2020-09-14,2023-04-02,DEFAULT,learn,621,2025-12-16 21:24:38,
2251327528,9438746187,,PERSONAL,41602.46,17152.11,0.144,40,2022-03-24,2025-07-06,DEFAULT,chair,632,2023-06-24 22:54:09,2025-09-08 16:20:56
7527061397,6481519017,9628083437,SME,17605.41,14621.02,0.079,32,2023-12-10,2026-07-27,ACTIVE,hard,303,2022-05-20 19:20:07,
6220199252,3887257788,,SME,48215.46,10624.86,0.041,48,2022-04-09,2026-03-19,PAID,he,697,2021-07-18 00:36:53,2021-02-10 03:29:44
5605680923,4883259447,7487459261,HOME,41927.67,25260.93,0.073,50,2024-09-14,2028-10-23,ACTIVE,whether,359,2025-03-19 22:40:15,2025-04-29 19:50:10
8204740780,935167865,,SME,26978.96,16009.44,0.058,54,2025-08-30,2030-02-05,ACTIVE,ever,453,2023-04-30 01:28:42,2020-09-24 17:25:28
9706210117,922514088,,HOME,36402.75,3533.72,0.032,39,2025-05-25,2028-08-07,ACTIVE,scene,575,2022-01-20 03:39:26,2022-10-10 08:35:49
9994069823,8854454240,6695114981,AUTO,16107.58,10179.25,0.146,49,2021-03-07,2025-03-16,ACTIVE,too,777,2022-07-30 00:19:08,2024-07-04 20:46:32
9137319390,7323749660,,SME,37595.57,3970.57,0.041,51,2023-10-11,2027-12-19,DEFAULT,think,651,2020-10-13 06:53:56,2024-06-24 04:30:22
9843862124,4514612550,7478663223,PERSONAL,46247.92,591.98,0.123,54,2025-12-06,2030-05-14,DEFAULT,property,345,2023-06-21 05:28:43,2024-06-02 20:55:27
4125083424,533043199,,SME,21227.73,4256.87,0.15,13,2025-02-15,2026-03-12,ACTIVE,reason,746,2022-09-28 17:41:55,2022-10-26 06:56:36
1309189631,4505397474,,PERSONAL,47319.12,25136.29,0.026,9,2025-09-26,2026-06-23,PAID,provide,801,2025-02-12 14:59:55,2020-07-24 06:56:12
6677598326,1452688085,9974504351,AUTO,32609.25,22473.33,0.146,34,2025-11-27,2028-09-12,ACTIVE,everyone,324,2022-10-26 20:27:23,2020-09-03 05:03:21
7439810646,1049929677,,PERSONAL,12024.62,10766.95,0.086,46,2022-06-02,2026-03-13,DEFAULT,wind,623,2024-07-22 18:17:27,2023-05-12 01:14:53
7793903529,5871351351,6981566779,HOME,25133.12,21962.83,0.031,46,2022-02-24,2025-12-05,PAID,to,511,2022-01-26 11:39:30,2022-10-25 04:35:27
8266688035,4882295439,,SME,8349.37,6050.54,0.102,13,2020-06-22,2021-07-17,ACTIVE,project,400,2024-09-03 21:00:15,
9248696304,7465358933,,PERSONAL,28522.23,11164.06,0.027,11,2024-09-19,2025-08-15,PAID,way,722,2021-11-19 08:14:20,
5645990546,61517205,7712476023,SME,49147.1,42003.39,0.04,36,2023-09-26,2026-09-10,DEFAULT,share,622,2023-07-07 06:55:11,2020-03-06 13:17:36
4933503467,1779004663,3006667803,SME,18450.97,13207.3,0.103,32,2021-11-12,2024-06-29,DEFAULT,common,519,2023-10-02 11:23:07,2024-12-03 06:09:21
6395614457,5766214724,,HOME,5558.08,686.15,0.018,7,2025-05-30,2025-12-26,ACTIVE,game,580,2021-01-11 00:04:45,
5432658281,9860694162,,HOME,10181.62,6324.72,0.06,12,2024-05-23,2025-05-18,DEFAULT,support,608,2022-08-29 03:37:19,
6542854417,8510136749,1093788028,HOME,39860.9,27004.49,0.067,21,2020-06-01,2022-02-21,PAID,sort,362,2024-04-16 00:35:48,2024-03-31 07:15:56
9872269844,465112533,,HOME,1558.92,959.38,0.102,6,2020-12-01,2021-05-30,DEFAULT,evidence,811,2025-06-16 02:08:08,
1448530442,2135193433,8777002157,SME,39132.06,31668.42,0.038,50,2021-10-01,2025-11-09,ACTIVE,marriage,796,2023-08-15 00:53:33,2020-02-04 22:19:59
3014917587,5801664711,,HOME,36966.77,1832.24,0.107,22,2021-12-25,2023-10-16,DEFAULT,mention,377,2021-11-08 04:37:32,2020-09-01 19:14:48
1915811415,4380666741,8380305806,SME,49074.44,42919.33,0.144,13,2025-07-24,2026-08-18,PAID,factor,576,2020-12-06 11:49:39,2020-09-02 17:38:23
7458123604,2633208299,,HOME,8337.82,2308.47,0.111,42,2023-08-14,2027-01-25,PAID,particularly,712,2023-07-17 03:12:18,2025-11-09 19:37:12
6625954712,8684643685,,HOME,46155.85,35850.7,0.123,29,2020-02-12,2022-07-01,DEFAULT,marriage,686,2023-04-20 09:39:00,
5836619990,7408106946,3287867295,HOME,1709.48,1459.81,0.015,15,2022-05-03,2023-07-27,DEFAULT,fish,567,2026-03-31 14:27:28,
4101966511,6989228374,,PERSONAL,44033.11,8204.63,0.133,40,2025-08-23,2028-12-05,DEFAULT,discover,306,2022-01-23 17:37:19,
4883447325,8167341980,4912362824,HOME,37932.58,7788.68,0.052,28,2025-01-19,2027-05-09,PAID,threat,447,2025-05-22 18:15:34,
3044490547,3727697951,2653327909,AUTO,24698.15,5147.77,0.102,28,2022-10-10,2025-01-27,ACTIVE,a,417,2025-08-19 01:47:09,
8829466815,6826755458,,AUTO,43183.22,14649.95,0.099,13,2022-02-24,2023-03-21,PAID,record,798,2022-06-29 16:13:11,2022-03-17 19:55:57
9567202552,2040875820,,SME,37372.39,24960.19,0.144,46,2024-05-31,2028-03-11,DEFAULT,city,495,2024-02-13 22:26:19,
790285532,715520813,,PERSONAL,11334.24,4640.63,0.014,25,2021-01-09,2023-01-29,DEFAULT,successful,408,2025-07-14 16:06:30,2025-12-25 19:30:21
5140679903,3121897087,,SME,1687.03,723.48,0.033,58,2025-11-08,2030-08-14,PAID,address,478,2021-10-13 05:00:48,2021-01-04 18:19:50
6443248552,3914125306,,SME,47126.19,13769.39,0.064,49,2023-05-15,2027-05-24,PAID,author,445,2024-10-06 19:39:13,2023-05-25 15:09:19
1787665953,6220286035,,PERSONAL,13491.58,13399.43,0.075,42,2021-01-15,2024-06-28,DEFAULT,claim,567,2020-04-21 20:16:06,
727217991,3042557469,7282448370,AUTO,6621.07,464.65,0.094,41,2024-06-09,2027-10-22,DEFAULT,movie,465,2020-06-04 16:08:42,
9376343619,511912459,,HOME,45020.03,31679.04,0.082,60,2024-01-21,2028-12-25,PAID,opportunity,614,2024-10-02 13:50:44,
4462228776,1270121946,,SME,30700.43,3866.03,0.023,14,2020-12-14,2022-02-07,ACTIVE,feel,412,2023-04-10 17:32:55,
5462058670,6939964715,5031015916,SME,9818.7,612.4,0.059,55,2025-08-11,2030-02-16,PAID,continue,381,2021-01-31 06:18:30,
3056590303,2901368139,,SME,42247.64,23108.68,0.145,48,2023-01-20,2026-12-30,DEFAULT,market,405,2024-07-23 09:17:45,
1500166446,8004458888,,AUTO,23002.93,5109.06,0.136,39,2022-05-14,2025-07-27,DEFAULT,interesting,559,2023-01-13 12:10:54,
5696275346,8495324042,1592766653,HOME,25741.78,9370.03,0.117,31,2023-11-24,2026-06-11,DEFAULT,push,660,2025-02-27 01:09:10,2022-02-17 05:30:29
5252141760,6562311500,8185625913,AUTO,3643.25,3360.34,0.032,6,2024-04-16,2024-10-13,PAID,marriage,630,2021-06-14 17:51:13,2023-05-21 12:14:17
4158359900,3982466547,,SME,17256.44,9092.75,0.123,30,2025-06-16,2027-12-03,ACTIVE,himself,573,2020-08-21 12:50:56,2023-09-18 22:08:01
2338021624,1784674004,8356246905,AUTO,20121.77,1577.95,0.078,31,2020-02-16,2022-09-03,DEFAULT,provide,469,2022-10-11 05:03:06,2021-03-27 21:31:40
2913751082,1806787565,,SME,42390.51,11237.97,0.022,46,2022-05-24,2026-03-04,ACTIVE,hospital,810,2023-07-26 19:01:26,
4701969256,703472337,8116209612,SME,38776.81,8484.38,0.09,41,2024-08-25,2028-01-07,DEFAULT,recent,314,2020-06-19 05:56:56,2025-08-27 17:16:44
5160478307,2354738188,,PERSONAL,28980.51,3002.19,0.057,45,2024-11-10,2028-07-22,PAID,speech,410,2024-01-20 08:07:59,
3619770899,3077151861,,AUTO,37175.27,18937.84,0.097,51,2025-12-08,2030-02-15,ACTIVE,compare,840,2025-08-10 04:05:57,2023-07-13 01:46:42
8555456465,366721254,7220182099,PERSONAL,42773.91,2374.23,0.098,19,2021-10-29,2023-05-22,DEFAULT,Congress,418,2023-10-30 01:27:23,2020-12-04 22:28:48
6781958544,7306892828,9398602703,HOME,48496.33,7356.3,0.117,21,2021-07-07,2023-03-29,ACTIVE,system,352,2026-03-14 02:51:40,
7255127605,7772536015,6871645805,HOME,26696.33,26068.71,0.078,35,2023-03-18,2026-01-31,PAID,if,557,2020-06-10 00:43:51,
2697906153,8286241118,,AUTO,6255.03,1625.42,0.014,36,2021-01-01,2023-12-17,ACTIVE,friend,693,2021-05-22 13:41:24,2024-02-28 03:57:39
5610888642,2686192891,,PERSONAL,32966.81,12490.91,0.045,54,2021-10-25,2026-04-02,PAID,very,797,2020-01-10 03:45:29,
1497572891,4971867162,6420500092,SME,46765.42,42013.12,0.095,49,2025-12-01,2029-12-10,DEFAULT,he,460,2020-12-10 04:10:20,
4534822617,9531647622,9963979832,AUTO,42110.51,12187.51,0.075,15,2020-10-20,2022-01-13,PAID,notice,499,2021-09-04 19:34:39,2024-03-30 08:28:46
4988123943,1144810185,2624247290,PERSONAL,24736.26,18297.05,0.134,39,2023-07-27,2026-10-09,DEFAULT,history,384,2021-01-30 22:48:29,2023-01-27 17:08:05
6705498738,6783950849,3259666955,HOME,41071.81,11988.04,0.085,45,2021-06-19,2025-02-28,PAID,others,449,2026-01-24 23:48:24,
3959113118,4442125573,,HOME,20474.44,679.75,0.083,35,2024-02-29,2027-01-14,ACTIVE,standard,377,2024-11-04 15:09:58,2022-11-19 19:33:51
7680895921,6353084145,9675793966,HOME,2696.9,796.14,0.095,41,2022-08-16,2025-12-28,ACTIVE,cup,768,2023-09-01 03:25:15,
5829105965,6387316841,,HOME,13669.03,2687.58,0.026,39,2023-11-16,2027-01-29,DEFAULT,character,486,2022-09-24 15:09:08,
7120304004,3285484755,4827224800,AUTO,43499.55,13847.77,0.094,8,2020-10-06,2021-06-03,DEFAULT,assume,341,2024-04-12 07:51:22,
9511865391,5363879087,,SME,10863.23,6381.09,0.043,55,2025-07-20,2030-01-25,DEFAULT,tough,850,2022-10-05 11:16:49,2025-05-18 03:27:46
498097476,4622708978,6761916905,SME,12051.27,9307.87,0.02,28,2023-07-24,2025-11-10,DEFAULT,boy,744,2025-02-12 09:15:12,
5706044856,9159298873,4462118008,HOME,38980.3,4400.04,0.092,31,2024-07-12,2027-01-28,DEFAULT,seem,621,2023-03-21 20:03:26,
9804890178,2877955695,118035444,PERSONAL,33142.67,28749.27,0.028,31,2020-04-28,2022-11-14,PAID,hour,387,2021-12-08 09:50:56,
2094971470,7403198808,1157558420,PERSONAL,30069.74,21678.41,0.103,55,2025-12-11,2030-06-18,DEFAULT,she,452,2025-05-31 14:28:06,2024-08-03 02:40:24
8468058965,7576151696,9581153772,AUTO,3667.0,472.55,0.071,24,2026-03-04,2028-02-22,DEFAULT,station,634,2024-02-26 11:13:14,2020-05-20 20:17:12
1312645032,2636297803,1363168932,PERSONAL,24802.09,7998.98,0.042,47,2020-06-10,2024-04-20,ACTIVE,subject,789,2024-03-22 13:27:00,
834881728,418540730,,AUTO,2907.57,11.98,0.096,52,2021-09-28,2026-01-05,ACTIVE,high,425,2025-09-03 06:39:41,2021-10-18 19:32:43
7944627892,1271503116,7927154170,SME,10675.69,4430.9,0.076,54,2025-06-24,2029-11-30,DEFAULT,cold,809,2023-06-22 10:48:39,
8678612577,6762716175,,SME,43017.93,2238.42,0.116,13,2024-01-22,2025-02-15,DEFAULT,every,435,2021-09-23 18:11:13,
2402171785,1958987805,5711491375,HOME,24600.78,1242.35,0.071,45,2021-01-08,2024-09-19,PAID,my,492,2024-07-12 04:42:04,2025-05-31 17:43:07
2176136575,7379006326,,PERSONAL,2230.79,1682.57,0.024,38,2021-06-28,2024-08-11,DEFAULT,third,789,2026-01-09 15:21:06,2025-05-14 09:40:06
5534167455,6512621912,,AUTO,31762.02,25891.31,0.065,46,2024-08-20,2028-05-31,ACTIVE,nation,380,2022-05-13 00:53:50,2025-04-19 08:16:41
7473069593,8078093270,,AUTO,1233.43,672.24,0.105,49,2020-03-11,2024-03-20,ACTIVE,how,590,2021-12-13 00:26:30,
2657802923,8628041685,5420441135,SME,7479.94,2345.13,0.115,30,2024-07-05,2026-12-22,PAID,court,611,2021-04-02 11:57:05,
8460361999,8414887072,9284621839,SME,26261.81,19927.33,0.14,16,2023-04-12,2024-08-04,PAID,mother,762,2022-03-22 22:31:18,
7749479786,3982355673,6199561794,HOME,2598.36,1921.88,0.037,26,2024-08-28,2026-10-17,DEFAULT,plan,737,2022-07-11 23:51:21,2020-05-13 11:47:06
8713643102,5850763873,,AUTO,41425.06,7233.37,0.051,42,2024-04-30,2027-10-12,PAID,easy,723,2022-11-25 21:27:43,2026-02-08 12:27:45
7628976595,2753368675,2422755233,HOME,1044.35,677.72,0.065,54,2023-04-02,2027-09-08,ACTIVE,industry,301,2025-03-20 08:55:48,
9036616927,9144068515,,PERSONAL,37664.03,37541.75,0.05,53,2020-09-09,2025-01-16,ACTIVE,effect,511,2022-07-13 18:49:48,
1430968120,9974521267,,HOME,42915.58,36634.44,0.044,39,2022-10-07,2025-12-20,DEFAULT,have,420,2024-08-02 10:51:54,
7823032142,9035173888,3313284569,AUTO,24779.1,8235.51,0.017,44,2023-10-14,2027-05-26,PAID,skill,760,2024-07-31 12:17:05,
9009299090,3985203015,,HOME,22528.45,5942.84,0.014,55,2020-08-07,2025-02-12,DEFAULT,scientist,379,2022-01-26 23:25:51,2023-08-21 14:06:59
6772499473,7363455944,1818007844,PERSONAL,21336.47,5717.48,0.136,48,2024-03-10,2028-02-18,ACTIVE,figure,540,2022-07-17 03:54:52,2020-09-11 05:01:16
973622146,2926995108,6796913687,AUTO,24788.43,14515.17,0.059,57,2025-07-06,2030-03-12,ACTIVE,study,623,2023-01-11 06:01:53,
3543033031,1128319069,8274513260,HOME,23006.01,21514.32,0.11,12,2020-06-24,2021-06-19,ACTIVE,hard,368,2025-05-09 14:47:44,
5829078903,4910567493,,PERSONAL,38024.28,8071.6,0.123,26,2025-03-14,2027-05-03,DEFAULT,garden,483,2023-04-01 06:53:49,2020-03-09 22:18:14
4798976477,6831245191,8335770886,SME,46698.77,15993.19,0.076,51,2024-06-25,2028-09-02,PAID,like,458,2021-07-21 22:30:35,2022-03-14 17:01:46
9540338251,7335856224,,PERSONAL,26161.87,237.87,0.048,60,2024-09-12,2029-08-17,DEFAULT,center,555,2020-01-09 09:22:34,
1843331794,9691551408,,SME,9131.01,6667.77,0.024,33,2024-09-12,2027-05-30,ACTIVE,stage,555,2021-02-13 01:13:02,2024-04-03 03:05:25
2003058085,2628440819,,AUTO,4633.91,3992.81,0.124,43,2025-07-03,2029-01-13,PAID,prepare,753,2026-02-04 04:06:29,
5495022245,2764804041,,AUTO,37742.88,14485.47,0.034,43,2023-03-22,2026-10-02,DEFAULT,discuss,469,2024-03-30 13:09:45,
1483039070,639555911,,PERSONAL,7576.69,2755.11,0.145,12,2025-03-20,2026-03-15,ACTIVE,position,310,2026-02-19 13:26:01,2021-05-13 11:21:08
1423734464,2418240508,,HOME,31925.25,14665.92,0.141,14,2023-07-11,2024-09-03,ACTIVE,feeling,420,2021-04-08 04:46:12,
552292698,2008829435,,SME,48761.82,10343.73,0.043,60,2021-11-03,2026-10-08,PAID,us,331,2024-03-31 02:49:58,2023-07-11 06:57:47
1612955006,2207201805,,HOME,4693.26,3319.51,0.111,16,2022-11-30,2024-03-24,DEFAULT,thought,737,2021-04-23 09:42:01,2025-12-09 10:00:36
744835353,3284347644,,SME,28739.88,20213.05,0.048,60,2020-02-27,2025-01-31,DEFAULT,writer,529,2024-05-04 08:11:47,2021-11-11 00:14:53
9659020206,2787300589,,AUTO,2342.43,1444.69,0.116,46,2025-05-03,2029-02-11,DEFAULT,actually,695,2022-07-27 10:02:50,
4160817143,6789307154,8853448706,PERSONAL,34642.13,29497.66,0.067,28,2025-08-12,2027-11-30,ACTIVE,account,845,2024-09-28 08:54:51,
9228711128,7387026742,4039187629,AUTO,2658.3,1276.41,0.014,56,2023-04-05,2027-11-10,ACTIVE,since,466,2021-06-26 03:43:50,2020-10-29 18:37:57
1088777403,1007440157,546996347,HOME,20019.66,3596.13,0.026,12,2025-01-27,2026-01-22,DEFAULT,education,845,2021-01-20 14:52:04,
6639887516,2208293006,8483558832,AUTO,24394.67,17628.74,0.119,29,2021-04-14,2023-09-01,PAID,high,414,2023-07-05 20:48:33,2020-01-26 21:38:50
3867524499,8886870986,,SME,14804.49,14566.95,0.062,31,2025-05-21,2027-12-07,DEFAULT,similar,340,2023-07-19 00:28:20,2022-05-24 22:59:49
8963161296,8966080385,6344414359,PERSONAL,19719.09,2992.38,0.067,36,2024-09-23,2027-09-08,DEFAULT,partner,380,2022-08-17 03:38:01,
688838676,8517771961,3813925653,AUTO,44372.47,15864.19,0.116,49,2020-10-05,2024-10-14,ACTIVE,thing,409,2022-10-21 09:29:31,
5123817102,6650682255,,PERSONAL,26095.88,10505.76,0.086,29,2022-09-06,2025-01-23,PAID,finish,523,2020-09-16 13:27:12,
8940790217,6727884485,1360373285,HOME,46164.26,45640.36,0.034,23,2025-04-07,2027-02-26,ACTIVE,prevent,546,2021-03-19 08:15:04,2025-06-05 00:47:37
3190330603,330915200,,PERSONAL,16366.89,1165.94,0.117,29,2024-01-13,2026-06-01,ACTIVE,involve,668,2025-09-17 02:34:34,2024-03-13 03:48:19
6712876957,6024630888,9966460440,HOME,37273.78,6241.91,0.13,45,2023-09-14,2027-05-26,ACTIVE,us,307,2026-01-02 10:01:31,
1969922754,3431856836,,HOME,28879.1,3522.34,0.072,25,2022-09-14,2024-10-03,DEFAULT,return,613,2021-10-20 10:08:01,2024-12-02 21:03:27
6732433281,2019012559,,SME,6980.68,6837.78,0.139,14,2024-03-02,2025-04-26,ACTIVE,require,476,2024-10-07 11:02:11,
5986504120,2048649605,2782342164,HOME,31770.9,3434.44,0.11,33,2020-08-10,2023-04-27,DEFAULT,short,680,2023-09-29 15:38:03,
7404930658,1753702894,442699146,PERSONAL,44081.8,33402.28,0.028,12,2020-10-17,2021-10-12,DEFAULT,behavior,687,2021-03-19 06:20:59,
5408741795,1629786676,,SME,28832.42,14471.02,0.012,27,2022-08-06,2024-10-24,PAID,sound,660,2022-04-23 04:05:07,2020-10-18 01:44:13
3478754271,1163101384,,SME,43810.84,12121.23,0.071,16,2020-11-15,2022-03-10,PAID,system,446,2022-01-27 03:39:14,2023-04-06 23:05:41
1055167267,9197172027,,PERSONAL,19750.54,6989.49,0.085,50,2020-03-15,2024-04-23,PAID,relate,338,2023-09-03 07:46:03,2026-01-03 12:19:30
3335186850,8664285997,7135102064,SME,39988.0,12135.11,0.024,60,2020-06-27,2025-06-01,PAID,air,323,2025-05-16 00:24:08,2023-12-03 09:58:53
792617794,791471055,,SME,11836.04,11586.48,0.105,15,2021-02-07,2022-05-03,DEFAULT,guess,333,2025-06-01 05:56:31,2025-08-24 05:48:42
820823643,9990765567,,AUTO,47146.27,19621.45,0.121,13,2024-03-16,2025-04-10,PAID,authority,451,2021-12-12 12:40:51,2024-08-17 11:45:32
1091894565,9193109039,8881676347,SME,10658.59,1453.78,0.089,40,2024-03-25,2027-07-08,ACTIVE,girl,798,2022-09-03 00:53:08,
3239877035,1414663642,1354006534,PERSONAL,22544.26,837.17,0.066,36,2026-02-05,2029-01-20,ACTIVE,campaign,634,2022-05-22 13:45:35,2022-01-08 03:44:37
7292933565,3110382220,4922637436,AUTO,24607.04,18326.67,0.066,11,2025-03-22,2026-02-15,DEFAULT,vote,741,2023-09-12 00:55:50,
1358705605,1977795093,7552973040,HOME,32232.26,1161.67,0.126,45,2021-03-06,2024-11-15,DEFAULT,at,534,2022-01-30 02:44:51,
3992366300,3248773487,,HOME,43211.77,32999.83,0.096,25,2021-11-25,2023-12-15,DEFAULT,check,399,2025-07-27 11:52:30,
3180238348,7682324212,4678875063,HOME,25187.4,23971.98,0.09,28,2026-02-22,2028-06-11,PAID,very,423,2023-05-25 18:43:38,2025-08-29 20:46:23
9911401786,5621105772,,AUTO,35877.98,33255.01,0.137,6,2023-10-16,2024-04-13,PAID,kid,345,2023-10-30 03:49:17,2024-03-25 09:50:45
5826378049,7023814856,,HOME,27391.34,11969.19,0.041,28,2024-09-26,2027-01-14,DEFAULT,health,394,2023-12-22 16:46:21,2024-06-26 03:31:17
1425870475,1392955777,4801246420,PERSONAL,30491.04,15789.66,0.085,26,2021-04-07,2023-05-27,DEFAULT,war,841,2022-02-27 19:50:11,
3520340179,183672588,130151316,HOME,14341.68,6204.19,0.129,9,2025-02-25,2025-11-22,PAID,relate,501,2022-12-19 02:36:10,2021-08-30 04:51:35
1378714982,6972479287,5245737015,SME,27119.0,4227.3,0.028,41,2024-07-01,2027-11-13,ACTIVE,area,765,2023-12-02 15:25:19,
270301729,693922525,4002488776,SME,12914.72,6474.35,0.087,21,2022-03-13,2023-12-03,ACTIVE,customer,347,2023-03-20 13:57:33,
111434810,88806217,5532451208,AUTO,1234.86,1087.49,0.013,10,2024-08-04,2025-05-31,DEFAULT,discover,358,2025-09-27 04:58:59,
927400346,2883462192,6392608781,AUTO,25864.66,16213.66,0.05,50,2024-08-20,2028-09-28,ACTIVE,black,559,2021-07-12 11:15:12,2024-07-15 22:21:11
3797942641,7486837702,,AUTO,11916.8,8454.76,0.09,37,2020-05-19,2023-06-03,DEFAULT,high,667,2023-02-10 23:33:48,
3858085595,5361867839,1032213950,SME,16131.66,6826.57,0.127,46,2021-07-27,2025-05-07,PAID,church,843,2023-08-13 10:25:26,
9659712001,2297382869,,PERSONAL,30886.85,9288.82,0.017,25,2022-06-29,2024-07-18,DEFAULT,number,565,2020-06-02 05:13:29,
7738031204,6873755152,1808958152,HOME,27732.06,24419.32,0.045,55,2021-08-09,2026-02-14,ACTIVE,significant,746,2022-01-20 07:09:00,
7304977227,470249937,,SME,41606.65,21129.51,0.112,24,2022-06-30,2024-06-19,PAID,space,534,2025-12-11 10:31:54,
7644040305,4030490705,9566205129,HOME,24207.47,13749.66,0.123,24,2025-03-12,2027-03-02,DEFAULT,PM,453,2020-01-26 17:18:44,
103003253,4321207792,7885226446,AUTO,30503.84,14921.45,0.057,53,2023-03-17,2027-07-24,PAID,run,599,2022-03-19 22:29:14,
4607637954,3996298728,3709825704,PERSONAL,27411.54,24262.32,0.13,41,2022-08-11,2025-12-23,DEFAULT,set,847,2021-02-02 10:31:27,
6249964651,1961072209,2830894886,PERSONAL,37049.3,36777.51,0.084,58,2021-10-18,2026-07-24,DEFAULT,music,372,2024-02-19 05:35:25,
8408660785,2034155814,,PERSONAL,35744.69,23309.07,0.064,27,2022-04-01,2024-06-19,PAID,Congress,463,2025-12-18 10:16:15,
1267261023,6737489531,,PERSONAL,23896.69,11487.35,0.084,28,2021-05-29,2023-09-16,PAID,among,782,2023-03-31 11:56:55,
1347362562,8635346716,,AUTO,28176.07,25917.28,0.093,10,2023-07-21,2024-05-16,PAID,economy,596,2021-07-01 11:46:06,2022-02-04 21:42:17
1271973607,4119157967,,SME,26005.27,7032.32,0.037,9,2022-08-28,2023-05-25,ACTIVE,need,773,2020-12-17 23:35:35,
536453682,7215953476,4154944577,HOME,29810.95,21089.38,0.107,51,2020-08-18,2024-10-26,DEFAULT,in,394,2020-02-20 21:32:55,2023-04-16 07:22:25
6952603203,3293426950,841490442,SME,48991.99,47774.75,0.083,38,2020-07-02,2023-08-16,PAID,civil,700,2025-12-02 16:56:36,2024-09-07 17:52:20
736313153,7956950595,,AUTO,29197.78,24994.19,0.137,40,2020-10-26,2024-02-08,PAID,until,418,2020-09-04 18:22:51,2021-02-12 02:52:20
6555993945,2411712134,5931345100,SME,20809.98,15745.79,0.013,50,2025-05-01,2029-06-09,PAID,chair,612,2021-08-28 12:05:33,2022-08-10 13:15:10
221770546,1683943677,1733728200,SME,31391.63,27495.28,0.082,49,2025-11-16,2029-11-25,ACTIVE,list,602,2023-12-31 05:31:52,
5015310904,2040875820,6087003874,PERSONAL,14633.08,4079.06,0.053,46,2020-04-06,2024-01-16,ACTIVE,particular,472,2025-09-05 13:40:15,
7863791034,1134646303,,AUTO,23050.81,5900.29,0.036,32,2020-05-16,2023-01-01,ACTIVE,special,392,2025-01-19 22:09:31,
